OTU_ID,Kingdom,Phylum,Class,Order,Family ,Genus,Species,Label
BOTU_11307,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,BOTU_11307_unidentified
BOTU_11304,Bacteria,Bdellovibrionota,Oligoflexia,0319-6G20,0319-6G20,0319-6G20,uncultured_bacterium,BOTU_11304_uncultured_bacterium
BOTU_11298,Bacteria,Proteobacteria,Gammaproteobacteria,Diplorickettsiales,Diplorickettsiaceae,Aquicella,uncultured_bacterium,BOTU_11298_uncultured_bacterium
BOTU_11306,Bacteria,Armatimonadota,Chthonomonadetes,Chthonomonadales,Chthonomonadaceae,Chthonomonas,unidentified,BOTU_11306_Chthonomonas
BOTU_11305,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,uncultured,unidentified,BOTU_11305_uncultured
BOTU_11295,Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,unidentified,unidentified,BOTU_11295_Acetobacteraceae
BOTU_11309,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,uncultured_bacterium,unidentified,BOTU_11309_uncultured_bacterium
BOTU_11301,Bacteria,Armatimonadota,uncultured,uncultured,uncultured,uncultured,uncultured_bacterium,BOTU_11301_uncultured_bacterium
BOTU_11310,Bacteria,Proteobacteria,Gammaproteobacteria,unidentified,unidentified,unidentified,unidentified,BOTU_11310_Gammaproteobacteria
BOTU_11300,Bacteria,Proteobacteria,Gammaproteobacteria,Diplorickettsiales,Diplorickettsiaceae,uncultured,unidentified,BOTU_11300_uncultured
BOTU_11312,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,Gemmatimonas,metagenome,BOTU_11312_metagenome
BOTU_11311,Bacteria,Myxococcota,Myxococcia,Myxococcales,Myxococcaceae,P3OB-42,uncultured_bacterium,BOTU_11311_uncultured_bacterium
BOTU_11314,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,uncultured,uncultured_bacterium,BOTU_11314_uncultured_bacterium
BOTU_11302,Bacteria,Actinobacteriota,Actinobacteria,Frankiales,Nakamurellaceae,Nakamurella,unidentified,BOTU_11302_Nakamurella
BOTU_11313,Bacteria,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,BOTU_11313_Bacteria
BOTU_11308,Bacteria,Proteobacteria,Gammaproteobacteria,Diplorickettsiales,Diplorickettsiaceae,uncultured,unidentified,BOTU_11308_uncultured
BOTU_11316,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,unidentified,unidentified,BOTU_11316_Sphingobacteriaceae
BOTU_11317,Bacteria,Acidobacteriota,AT-s3-28,AT-s3-28,AT-s3-28,AT-s3-28,unidentified,BOTU_11317_AT-s3-28
BOTU_11315,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,unidentified,unidentified,unidentified,BOTU_11315_Rhizobiales
BOTU_11321,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,uncultured,uncultured,metagenome,BOTU_11321_metagenome
BOTU_11318,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,Saccharimonadales,Saccharimonadales,uncultured_bacterium,BOTU_11318_uncultured_bacterium
BOTU_11325,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Pir4_lineage,unidentified,BOTU_11325_Pir4_lineage
BOTU_11323,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,WD2101_soil_group,WD2101_soil_group,uncultured_bacterium,BOTU_11323_uncultured_bacterium
BOTU_11322,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Microscillaceae,Ohtaekwangia,uncultured_bacterium,BOTU_11322_uncultured_bacterium
BOTU_11324,Bacteria,Bdellovibrionota,Oligoflexia,Silvanigrellales,Silvanigrellaceae,Silvanigrella,unidentified,BOTU_11324_Silvanigrella
BOTU_11327,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,uncultured,uncultured_bacterium,BOTU_11327_uncultured_bacterium
BOTU_11319,Bacteria,Myxococcota,Myxococcia,Myxococcales,Myxococcaceae,unidentified,unidentified,BOTU_11319_Myxococcaceae
BOTU_11328,Bacteria,Chloroflexi,Ktedonobacteria,Ktedonobacterales,Ktedonobacteraceae,HSB_OF53-F07,unidentified,BOTU_11328_HSB_OF53-F07
BOTU_11333,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,BOTU_11333_unidentified
BOTU_11320,Bacteria,Firmicutes,Bacilli,Thermoactinomycetales,Thermoactinomycetaceae,uncultured_bacterium,unidentified,BOTU_11320_uncultured_bacterium
BOTU_11330,Bacteria,Acidobacteriota,Acidobacteriae,Bryobacterales,Bryobacteraceae,Bryobacter,uncultured_Acidobacteria,BOTU_11330_uncultured_Acidobacteria
BOTU_11326,Bacteria,Chloroflexi,Ktedonobacteria,C0119,C0119,C0119,uncultured_bacterium,BOTU_11326_uncultured_bacterium
BOTU_11329,Bacteria,Proteobacteria,Gammaproteobacteria,Salinisphaerales,Solimonadaceae,Nevskia,unidentified,BOTU_11329_Nevskia
BOTU_11335,Bacteria,Chloroflexi,TK10,TK10,TK10,TK10,unidentified,BOTU_11335_TK10
BOTU_11336,Bacteria,Proteobacteria,Gammaproteobacteria,unidentified,unidentified,unidentified,unidentified,BOTU_11336_Gammaproteobacteria
BOTU_11332,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,SM2D12,SM2D12,unidentified,BOTU_11332_SM2D12
BOTU_11337,Bacteria,Chloroflexi,Ktedonobacteria,B12-WMSP1,B12-WMSP1,B12-WMSP1,uncultured_bacterium,BOTU_11337_uncultured_bacterium
BOTU_11342,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,uncultured,uncultured,uncultured_bacterium,BOTU_11342_uncultured_bacterium
BOTU_11340,Bacteria,Proteobacteria,Alphaproteobacteria,Micavibrionales,uncultured,uncultured,uncultured_bacterium,BOTU_11340_uncultured_bacterium
BOTU_11334,Bacteria,Proteobacteria,Gammaproteobacteria,Diplorickettsiales,Diplorickettsiaceae,Aquicella,unidentified,BOTU_11334_Aquicella
BOTU_11341,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,uncultured,uncultured_bacterium,BOTU_11341_uncultured_bacterium
BOTU_11351,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,BOTU_11351_unidentified
BOTU_11331,Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria_Incertae_Sedis,Unknown_Family,Candidatus_Berkiella,unidentified,BOTU_11331_Candidatus_Berkiella
BOTU_11339,Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,unidentified,unidentified,BOTU_11339_Polyangiaceae
BOTU_11344,Bacteria,Myxococcota,Polyangia,Polyangiales,Phaselicystidaceae,Phaselicystis,uncultured_Polyangiaceae,BOTU_11344_uncultured_Polyangiaceae
BOTU_11356,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,BOTU_11356_unidentified
BOTU_11349,Bacteria,Dependentiae,Babeliae,Babeliales,UBA12409,UBA12409,unidentified,BOTU_11349_UBA12409
BOTU_11353,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,Saccharimonadales,Saccharimonadales,unidentified,BOTU_11353_Saccharimonadales
BOTU_11338,Bacteria,uncultured_bacterium,unidentified,unidentified,unidentified,unidentified,unidentified,BOTU_11338_uncultured_bacterium
BOTU_11343,Bacteria,Proteobacteria,Gammaproteobacteria,Diplorickettsiales,Diplorickettsiaceae,Aquicella,unidentified,BOTU_11343_Aquicella
BOTU_11346,Bacteria,Bdellovibrionota,Oligoflexia,0319-6G20,0319-6G20,0319-6G20,unidentified,BOTU_11346_0319-6G20
BOTU_11359,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,BOTU_11359_unidentified
BOTU_11355,Bacteria,Planctomycetota,Pla4_lineage,Pla4_lineage,Pla4_lineage,Pla4_lineage,unidentified,BOTU_11355_Pla4_lineage
BOTU_11348,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium,unidentified,BOTU_11348_Mycobacterium
BOTU_11347,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,uncultured,uncultured,uncultured_bacterium,BOTU_11347_uncultured_bacterium
BOTU_11345,Bacteria,Acidobacteriota,Acidobacteriae,Acidobacteriales,Acidobacteriaceae_(Subgroup_1),uncultured,uncultured_forest,BOTU_11345_uncultured_forest
BOTU_11357,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,Gemmatimonas,uncultured_bacterium,BOTU_11357_uncultured_bacterium
BOTU_11350,Bacteria,Armatimonadota,uncultured,uncultured,uncultured,uncultured,uncultured_bacterium,BOTU_11350_uncultured_bacterium
BOTU_11360,Bacteria,Patescibacteria,ABY1,Candidatus_Uhrbacteria,Candidatus_Uhrbacteria,Candidatus_Uhrbacteria,unidentified,BOTU_11360_Candidatus_Uhrbacteria
BOTU_11365,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,BOTU_11365_unidentified
BOTU_11352,Bacteria,Actinobacteriota,Actinobacteria,Frankiales,Frankiaceae,Jatrophihabitans,uncultured_actinobacterium,BOTU_11352_uncultured_actinobacterium
BOTU_11364,Bacteria,Planctomycetota,Pla4_lineage,Pla4_lineage,Pla4_lineage,Pla4_lineage,uncultured_bacterium,BOTU_11364_uncultured_bacterium
BOTU_11358,Bacteria,Proteobacteria,Gammaproteobacteria,unidentified,unidentified,unidentified,unidentified,BOTU_11358_Gammaproteobacteria
BOTU_11354,Bacteria,Acidobacteriota,Blastocatellia,24-Nov,24-Nov,24-Nov,uncultured_bacterium,BOTU_11354_uncultured_bacterium
BOTU_11366,Bacteria,Bdellovibrionota,Bdellovibrionia,Bacteriovoracales,Bacteriovoracaceae,unidentified,unidentified,BOTU_11366_Bacteriovoracaceae
BOTU_11369,Bacteria,Patescibacteria,Parcubacteria,Parcubacteria,Parcubacteria,Parcubacteria,uncultured_bacterium,BOTU_11369_uncultured_bacterium
BOTU_11361,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,unidentified,unidentified,BOTU_11361_Gemmatimonadaceae
BOTU_11371,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,unidentified,unidentified,BOTU_11371_Gemmataceae
BOTU_11363,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,unidentified,unidentified,BOTU_11363_Solirubrobacteraceae
BOTU_11372,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Salinispira,metagenome,BOTU_11372_metagenome
BOTU_11362,Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,uncultured,uncultured,unidentified,BOTU_11362_uncultured
BOTU_11377,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,uncultured,unidentified,BOTU_11377_uncultured
BOTU_11378,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,unidentified,BOTU_11378_Chloroplast
BOTU_11367,Bacteria,Proteobacteria,Gammaproteobacteria,unidentified,unidentified,unidentified,unidentified,BOTU_11367_Gammaproteobacteria
BOTU_11368,Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,Pajaroellobacter,unidentified,BOTU_11368_Pajaroellobacter
BOTU_11376,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,unidentified,BOTU_11376_Chloroplast
BOTU_11374,Bacteria,Proteobacteria,Gammaproteobacteria,uncultured,uncultured_bacterium,unidentified,unidentified,BOTU_11374_uncultured_bacterium
BOTU_11373,Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,Pajaroellobacter,unidentified,BOTU_11373_Pajaroellobacter
BOTU_11380,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,Saccharimonadales,Saccharimonadales,metagenome,BOTU_11380_metagenome
BOTU_11382,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,BOTU_11382_unidentified
BOTU_11384,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,unidentified,BOTU_11384_Mitochondria
BOTU_11375,Bacteria,Actinobacteriota,Actinobacteria,Micromonosporales,Micromonosporaceae,unidentified,unidentified,BOTU_11375_Micromonosporaceae
BOTU_11381,Bacteria,Chloroflexi,Anaerolineae,SBR1031,SBR1031,SBR1031,uncultured_bacterium,BOTU_11381_uncultured_bacterium
BOTU_11386,Bacteria,Verrucomicrobiota,Omnitrophia,Omnitrophales,Omnitrophaceae,Candidatus_Omnitrophus,unidentified,BOTU_11386_Candidatus_Omnitrophus
BOTU_11388,Bacteria,Chloroflexi,Ktedonobacteria,C0119,C0119,C0119,uncultured_bacterium,BOTU_11388_uncultured_bacterium
BOTU_11379,Bacteria,Actinobacteriota,Actinobacteria,Micromonosporales,Micromonosporaceae,unidentified,unidentified,BOTU_11379_Micromonosporaceae
BOTU_11370,Bacteria,Proteobacteria,Alphaproteobacteria,Elsterales,uncultured,uncultured,unidentified,BOTU_11370_uncultured
BOTU_11385,Bacteria,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,unidentified,unidentified,BOTU_11385_Isosphaeraceae
BOTU_11387,Bacteria,Verrucomicrobiota,Chlamydiae,Chlamydiales,unidentified,unidentified,unidentified,BOTU_11387_Chlamydiales
BOTU_11390,Bacteria,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,BOTU_11390_Bacteria
BOTU_11383,Bacteria,Myxococcota,Myxococcia,Myxococcales,Anaeromyxobacteraceae,Anaeromyxobacter,uncultured_bacterium,BOTU_11383_uncultured_bacterium
BOTU_11389,Bacteria,Chloroflexi,Anaerolineae,SBR1031,SBR1031,SBR1031,uncultured_bacterium,BOTU_11389_uncultured_bacterium
BOTU_11392,Bacteria,Planctomycetota,BD7-11,BD7-11,BD7-11,BD7-11,uncultured_bacterium,BOTU_11392_uncultured_bacterium
BOTU_11391,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Rickettsiaceae,uncultured,uncultured_bacterium,BOTU_11391_uncultured_bacterium
BOTU_11402,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,BOTU_11402_unidentified
BOTU_11399,Bacteria,Chloroflexi,Chloroflexia,Chloroflexales,Roseiflexaceae,uncultured,uncultured_bacterium,BOTU_11399_uncultured_bacterium
BOTU_11404,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,BOTU_11404_unidentified
BOTU_11393,Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,uncultured_bacterium,BOTU_11393_uncultured_bacterium
BOTU_11400,Bacteria,Actinobacteriota,MB-A2-108,MB-A2-108,MB-A2-108,MB-A2-108,uncultured_bacterium,BOTU_11400_uncultured_bacterium
BOTU_11406,Bacteria,Firmicutes,Bacilli,Entomoplasmatales,type_III,type_III,uncultured_Mollicutes,BOTU_11406_uncultured_Mollicutes
BOTU_11397,Bacteria,Firmicutes,Symbiobacteriia,Symbiobacteriales,Symbiobacteraceae,uncultured,uncultured_bacterium,BOTU_11397_uncultured_bacterium
BOTU_11394,Bacteria,Proteobacteria,Gammaproteobacteria,uncultured_bacterium,unidentified,unidentified,unidentified,BOTU_11394_uncultured_bacterium
BOTU_11409,Bacteria,Dependentiae,Babeliae,Babeliales,Babeliaceae,Babeliaceae,uncultured_bacterium,BOTU_11409_uncultured_bacterium
BOTU_11395,Bacteria,Proteobacteria,Gammaproteobacteria,Diplorickettsiales,Diplorickettsiaceae,Aquicella,unidentified,BOTU_11395_Aquicella
BOTU_11398,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,SM2D12,SM2D12,unidentified,BOTU_11398_SM2D12
BOTU_11405,Bacteria,Acidobacteriota,Acidobacteriae,Bryobacterales,Bryobacteraceae,Bryobacter,uncultured_bacterium,BOTU_11405_uncultured_bacterium
BOTU_11403,Bacteria,Firmicutes,unidentified,unidentified,unidentified,unidentified,unidentified,BOTU_11403_Firmicutes
BOTU_11416,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,BOTU_11416_unidentified
BOTU_11415,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,BOTU_11415_unidentified
BOTU_11407,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,uncultured_Alphaproteobacteria,BOTU_11407_uncultured_Alphaproteobacteria
BOTU_11396,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,uncultured,uncultured_Alphaproteobacteria,BOTU_11396_uncultured_Alphaproteobacteria
BOTU_11408,Bacteria,Acidobacteriota,Acidobacteriae,Bryobacterales,Bryobacteraceae,Bryobacter,uncultured_Acidobacteria,BOTU_11408_uncultured_Acidobacteria
BOTU_11412,Bacteria,Planctomycetota,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,SM1A02,unidentified,BOTU_11412_SM1A02
BOTU_11401,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella,unidentified,BOTU_11401_Legionella
BOTU_11417,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,uncultured_bacterium,unidentified,BOTU_11417_uncultured_bacterium
BOTU_11413,Bacteria,Actinobacteriota,uncultured_bacterium,unidentified,unidentified,unidentified,unidentified,BOTU_11413_uncultured_bacterium
BOTU_11419,Bacteria,Firmicutes,Bacilli,unidentified,unidentified,unidentified,unidentified,BOTU_11419_Bacilli
BOTU_11424,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,BOTU_11424_unidentified
BOTU_11410,Bacteria,Proteobacteria,Alphaproteobacteria,uncultured,uncultured,uncultured,uncultured_bacterium,BOTU_11410_uncultured_bacterium
BOTU_11414,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella,unidentified,BOTU_11414_Legionella
BOTU_11418,Bacteria,Dependentiae,Babeliae,Babeliales,unidentified,unidentified,unidentified,BOTU_11418_Babeliales
BOTU_11423,Bacteria,Chloroflexi,Ktedonobacteria,Ktedonobacterales,Ktedonobacteraceae,1921-3,uncultured_bacterium,BOTU_11423_uncultured_bacterium
BOTU_11411,Bacteria,Actinobacteriota,Actinobacteria,Micromonosporales,Micromonosporaceae,unidentified,unidentified,BOTU_11411_Micromonosporaceae
BOTU_11432,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,GW2011,AR15,uncultured_euryarchaeote,BOTU_11432_uncultured_euryarchaeote
BOTU_11429,Bacteria,Chloroflexi,TK10,TK10,TK10,TK10,uncultured_bacterium,BOTU_11429_uncultured_bacterium
BOTU_11428,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,Pedosphaeraceae,unidentified,BOTU_11428_Pedosphaeraceae
BOTU_11420,Bacteria,Chloroflexi,AD3,AD3,AD3,AD3,uncultured_bacterium,BOTU_11420_uncultured_bacterium
BOTU_11427,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,SM2D12,SM2D12,unidentified,BOTU_11427_SM2D12
BOTU_11422,Bacteria,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,BOTU_11422_Bacteria
BOTU_11425,Bacteria,Myxococcota,Myxococcia,Myxococcales,Myxococcaceae,P3OB-42,uncultured_bacterium,BOTU_11425_uncultured_bacterium
BOTU_11431,Bacteria,Chloroflexi,Ktedonobacteria,Ktedonobacterales,Ktedonobacteraceae,unidentified,unidentified,BOTU_11431_Ktedonobacteraceae
BOTU_11421,Bacteria,Firmicutes,Clostridia,Clostridia,Hungateiclostridiaceae,unidentified,unidentified,BOTU_11421_Hungateiclostridiaceae
BOTU_11438,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,BOTU_11438_unidentified
BOTU_11436,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobacterium,Methanobacterium_sp.,BOTU_11436_Methanobacterium_sp.
BOTU_11430,Bacteria,Proteobacteria,Gammaproteobacteria,Diplorickettsiales,Diplorickettsiaceae,Aquicella,uncultured_bacterium,BOTU_11430_uncultured_bacterium
BOTU_11426,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,uncultured,uncultured_bacterium,BOTU_11426_uncultured_bacterium
BOTU_11440,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,BOTU_11440_unidentified
BOTU_11435,Bacteria,Dependentiae,Babeliae,Babeliales,Babeliaceae,Babeliaceae,unidentified,BOTU_11435_Babeliaceae
BOTU_11444,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,BOTU_11444_unidentified
BOTU_11433,Bacteria,Proteobacteria,Gammaproteobacteria,Diplorickettsiales,Diplorickettsiaceae,uncultured,uncultured_bacterium,BOTU_11433_uncultured_bacterium
BOTU_11437,Bacteria,Cyanobacteria,Vampirivibrionia,Obscuribacterales,Obscuribacteraceae,Obscuribacteraceae,uncultured_bacterium,BOTU_11437_uncultured_bacterium
BOTU_11442,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,Saccharimonadales,Saccharimonadales,uncultured_bacterium,BOTU_11442_uncultured_bacterium
BOTU_11450,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,BOTU_11450_unidentified
BOTU_11441,Bacteria,Verrucomicrobiota,Chlamydiae,Chlamydiales,cvE6,cvE6,unidentified,BOTU_11441_cvE6
BOTU_11443,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Amoebophilaceae,Candidatus_Amoebophilus,unidentified,BOTU_11443_Candidatus_Amoebophilus
BOTU_11434,Bacteria,Actinobacteriota,Actinobacteria,unidentified,unidentified,unidentified,unidentified,BOTU_11434_Actinobacteria
BOTU_11439,Bacteria,Acidobacteriota,Acidobacteriae,Bryobacterales,Bryobacteraceae,Bryobacter,uncultured_bacterium,BOTU_11439_uncultured_bacterium
BOTU_11445,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,DEV114,uncultured_bacterium,BOTU_11445_uncultured_bacterium
BOTU_11447,Bacteria,Bacteroidota,Kryptonia,Kryptoniales,BSV26,BSV26,uncultured_bacterium,BOTU_11447_uncultured_bacterium
BOTU_11446,Bacteria,Bdellovibrionota,Oligoflexia,0319-6G20,0319-6G20,0319-6G20,uncultured_bacterium,BOTU_11446_uncultured_bacterium
BOTU_11448,Bacteria,Myxococcota,Myxococcia,Myxococcales,Myxococcaceae,KD3-10,uncultured_bacterium,BOTU_11448_uncultured_bacterium
BOTU_11451,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,uncultured,uncultured_bacterium,BOTU_11451_uncultured_bacterium
BOTU_11452,Bacteria,Verrucomicrobiota,Chlamydiae,Chlamydiales,unidentified,unidentified,unidentified,BOTU_11452_Chlamydiales
BOTU_11449,Bacteria,Bdellovibrionota,Oligoflexia,0319-6G20,0319-6G20,0319-6G20,uncultured_bacterium,BOTU_11449_uncultured_bacterium
BOTU_11456,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,uncultured,uncultured_bacterium,BOTU_11456_uncultured_bacterium
BOTU_11453,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Rickettsiales,Candidatus_Jidaibacter,unidentified,BOTU_11453_Candidatus_Jidaibacter
BOTU_11458,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,Pedosphaeraceae,uncultured_bacterium,BOTU_11458_uncultured_bacterium
BOTU_11454,Bacteria,Proteobacteria,Gammaproteobacteria,unidentified,unidentified,unidentified,unidentified,BOTU_11454_Gammaproteobacteria
BOTU_11465,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,BOTU_11465_unidentified
BOTU_11455,Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria_Incertae_Sedis,Unknown_Family,Candidatus_Ovatusbacter,unidentified,BOTU_11455_Candidatus_Ovatusbacter
BOTU_11464,Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,uncultured_bacterium,BOTU_11464_uncultured_bacterium
BOTU_11469,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,BOTU_11469_unidentified
BOTU_11461,Bacteria,Methylomirabilota,Methylomirabilia,Rokubacteriales,Rokubacteriales,Rokubacteriales,uncultured_bacterium,BOTU_11461_uncultured_bacterium
BOTU_11457,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Tyzzerella,unidentified,BOTU_11457_Tyzzerella
BOTU_11460,Bacteria,Cyanobacteria,Sericytochromatia,Sericytochromatia,Sericytochromatia,Sericytochromatia,unidentified,BOTU_11460_Sericytochromatia
BOTU_11470,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,uncultured,unidentified,BOTU_11470_uncultured
BOTU_11467,Bacteria,Patescibacteria,ABY1,Candidatus_Kerfeldbacteria,Candidatus_Kerfeldbacteria,Candidatus_Kerfeldbacteria,unidentified,BOTU_11467_Candidatus_Kerfeldbacteria
BOTU_11462,Bacteria,Verrucomicrobiota,Chlamydiae,Chlamydiales,Parachlamydiaceae,unidentified,unidentified,BOTU_11462_Parachlamydiaceae
BOTU_11463,Bacteria,Dependentiae,Babeliae,Babeliales,Vermiphilaceae,Vermiphilaceae,uncultured_bacterium,BOTU_11463_uncultured_bacterium
BOTU_11472,Bacteria,Planctomycetota,Planctomycetes,uncultured,unidentified,unidentified,unidentified,BOTU_11472_uncultured
BOTU_11473,Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,unidentified,unidentified,BOTU_11473_Polyangiaceae
BOTU_11459,Bacteria,Myxococcota,Myxococcia,Myxococcales,Myxococcaceae,P3OB-42,uncultured_bacterium,BOTU_11459_uncultured_bacterium
BOTU_11474,Bacteria,SAR324_clade(Marine_group_B),SAR324_clade(Marine_group_B),SAR324_clade(Marine_group_B),SAR324_clade(Marine_group_B),SAR324_clade(Marine_group_B),uncultured_bacterium,BOTU_11474_uncultured_bacterium
BOTU_11466,Bacteria,Myxococcota,Myxococcia,Myxococcales,Myxococcaceae,P3OB-42,unidentified,BOTU_11466_P3OB-42
BOTU_11471,Bacteria,Proteobacteria,Gammaproteobacteria,Diplorickettsiales,Diplorickettsiaceae,uncultured,unidentified,BOTU_11471_uncultured
BOTU_11477,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Pirellula,uncultured_bacterium,BOTU_11477_uncultured_bacterium
BOTU_11476,Bacteria,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,BOTU_11476_Bacteria
BOTU_11480,Bacteria,Proteobacteria,Alphaproteobacteria,unidentified,unidentified,unidentified,unidentified,BOTU_11480_Alphaproteobacteria
BOTU_11479,Bacteria,Proteobacteria,Alphaproteobacteria,Micavibrionales,uncultured,uncultured,uncultured_bacterium,BOTU_11479_uncultured_bacterium
BOTU_11475,Bacteria,Proteobacteria,Gammaproteobacteria,Diplorickettsiales,Diplorickettsiaceae,uncultured,uncultured_bacterium,BOTU_11475_uncultured_bacterium
BOTU_11484,Bacteria,Chloroflexi,Ktedonobacteria,Ktedonobacterales,Ktedonobacteraceae,1959-1,uncultured_bacterium,BOTU_11484_uncultured_bacterium
